loggingTime,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
1654828989.975062,101,639281.6002106251,-0.0986328125,-0.2155914306640625,-0.9531707763671875,639281.567710625,0.2725572288036346,0.3585275411605835,0.07740184664726257
1654828990.01021,102,639281.633960625,-0.02166748046875,-0.2538909912109375,-0.972137451171875,639281.6014606251,0.4010345041751862,0.7924550175666809,0.1015146374702454
1654828990.045077,103,639281.6677089167,-0.0075531005859375,-0.296295166015625,-0.9027862548828125,639281.635210625,0.5565916299819946,1.017853736877441,0.06771379709243774
1654828990.07967,104,639281.7014589167,0.012969970703125,-0.273681640625,-0.8913726806640625,639281.6689589167,0.4412010908126831,0.9044342637062073,0.03902196884155273
1654828990.118741,105,639281.7352089167,0.076507568359375,-0.2700347900390625,-0.9493865966796875,639281.7027089167,0.1976374387741089,0.654446542263031,0.08186051249504089
1654828990.144992,106,639281.7689579168,0.0591278076171875,-0.2928314208984375,-0.9463043212890625,639281.7364589167,0.1101526021957397,0.4825780987739563,0.05319797247648239
1654828990.180002,107,639281.8027079167,0.02606201171875,-0.2816009521484375,-0.9126129150390625,639281.7702079167,0.04589372128248215,0.2821603119373322,0.08910777419805527
1654828990.209938,108,639281.8364579167,0.0431060791015625,-0.27947998046875,-0.91717529296875,639281.8039579167,-0.126443162560463,0.04346385225653648,0.1200457140803337
1654828990.245068,109,639281.8702069167,0.0638580322265625,-0.28668212890625,-0.927398681640625,639281.8377079167,-0.2475341707468033,-0.08696552366018295,0.02921833842992783
1654828990.279895,110,639281.9039569166,0.0807037353515625,-0.292572021484375,-0.941009521484375,639281.8714569167,-0.295027107000351,-0.1986172199249268,-0.02280198596417904
1654828990.319044,111,639281.9377069167,0.066375732421875,-0.2628631591796875,-0.9480743408203125,639281.9052069167,-0.4035658538341522,-0.3938772678375244,0.001319329952821136
1654828990.345016,112,639281.9714569167,0.0158538818359375,-0.203094482421875,-0.9436492919921875,639281.9389569167,-0.5627424716949463,-0.727528989315033,0.07618797570466995
1654828990.380026,113,639282.0052059167,-0.0596923828125,-0.1323699951171875,-0.998321533203125,639281.9727059167,-0.764131486415863,-1.107510447502136,0.1618112623691559
1654828990.415044,114,639282.0389559167,-0.1200408935546875,-0.08697509765625,-1.103561401367188,639282.0064559167,-0.8500714302062988,-1.295725345611572,0.2614552974700928
1654828990.449971,115,639282.0727059167,-0.192291259765625,-0.0675811767578125,-1.099624633789062,639282.0402059167,-0.5985729098320007,-1.017940044403076,0.2475810348987579
1654828990.479919,116,639282.1064549166,-0.2287750244140625,-0.0660858154296875,-1.054244995117188,639282.0739559167,-0.3199321925640106,-0.6498749256134033,0.1713616251945496
1654828990.518637,117,639282.1402049167,-0.2327880859375,-0.0883331298828125,-1.050094604492188,639282.1077049167,-0.1621585488319397,-0.4269942045211792,0.06232941895723343
1654828990.553677,118,639282.1739549167,-0.209075927734375,-0.1101226806640625,-1.015579223632812,639282.1414549167,0.01257757749408484,-0.169195681810379,-0.1269078850746155
1654828990.58499,119,639282.2077039167,-0.173370361328125,-0.12237548828125,-1.011520385742188,639282.1752049167,0.1243850663304329,-0.0373670794069767,-0.2595977485179901
1654828990.615187,120,639282.2414539166,-0.1427764892578125,-0.131195068359375,-1.018295288085938,639282.2089539167,0.166977271437645,-0.005448028445243835,-0.2609280049800873
1654828990.65007,121,639282.2752039167,-0.1075897216796875,-0.1524505615234375,-0.98944091796875,639282.2764539167,0.2821139693260193,0.1327093094587326,-0.2372543662786484
1654828990.685044,122,639282.3089529168,-0.08209228515625,-0.1670074462890625,-0.9799041748046875,639282.2764539167,0.2821139693260193,0.1327093094587326,-0.2372543662786484
1654828990.720009,123,639282.3427029167,-0.06689453125,-0.1657257080078125,-1.034759521484375,639282.3102029167,0.271185964345932,0.1382675915956497,-0.1875504553318024
1654828990.753696,124,639282.3764529167,-0.0855712890625,-0.1661224365234375,-0.976104736328125,639282.3439529167,0.3913296759128571,0.3146756589412689,-0.06658488512039185
1654828990.785132,125,639282.4102019167,-0.1141815185546875,-0.220367431640625,-0.919677734375,639282.3777029167,0.464554637670517,0.4244093298912048,0.05762281641364098
1654828990.81999,126,639282.4439519166,-0.1031494140625,-0.2677154541015625,-0.95458984375,639282.4114519167,0.3794746100902557,0.348149448633194,0.04939205199480057
1654828990.855002,127,639282.4777019167,-0.1004791259765625,-0.2746124267578125,-0.944183349609375,639282.4452019167,0.338354617357254,0.3231599628925323,-0.0264545101672411
1654828990.884926,128,639282.5114509168,-0.0755157470703125,-0.3046875,-0.944122314453125,639282.4789519167,0.3722630441188812,0.4623106420040131,-0.02375406585633755
1654828990.920259,129,639282.5452009167,-0.0041656494140625,-0.3288726806640625,-0.8980560302734375,639282.5464509167,0.5296795964241028,1.02807605266571,-0.03360163420438766
1654828990.959454,130,639282.5789509166,0.0467987060546875,-0.311798095703125,-0.8514404296875,639282.5464509167,0.5296795964241028,1.02807605266571,-0.03360163420438766
1654828990.998485,131,639282.6126999167,0.0642242431640625,-0.294647216796875,-0.8636322021484375,639282.5802009167,0.419987678527832,1.018478035926819,-0.01157463062554598
1654828991.01992,132,639282.6464499168,0.06732177734375,-0.3134613037109375,-0.874267578125,639282.6139499167,0.1585371792316437,0.6560742855072021,0.08073346316814423
1654828991.055045,133,639282.6802005417,0.06195068359375,-0.2893218994140625,-0.8829803466796875,639282.6476999167,-0.1311937123537064,0.1864822655916214,0.0785033330321312
1654828991.090082,134,639282.7139495417,0.0631561279296875,-0.2672119140625,-0.9404754638671875,639282.6814505417,-0.418269157409668,-0.2828290462493896,0.04135330021381378
1654828991.124948,135,639282.7476995417,0.032928466796875,-0.2445068359375,-1.025909423828125,639282.7151995416,-0.5889202356338501,-0.6249437928199768,0.07139135897159576
